platform,username,rating,tanggal,content,cleaning,case_folding,normalization,tokenization,stopword_removal,stemming,label,sentimen_pred
Shopee,t*****8,5.0,2022-03-11T06:05:52.000Z,"Efektivitas:tidak lengket
Tekstur:gel
Bahan:tidak terlalu cair

Tidak lengket ditangan dan wangi gampang diaplikasikan ke rambut,, thank u",Efektivitas tidak lengket Tekstur gel Bahan tidak terlalu cair Tidak lengket ditangan dan wangi gampang diaplikasikan ke rambut thank u,efektivitas tidak lengket tekstur gel bahan tidak terlalu cair tidak lengket ditangan dan wangi gampang diaplikasikan ke rambut thank u,efektivitas tidak lengket tekstur gel bahan tidak terlalu cair tidak lengket ditangan dan wangi gampang diaplikasikan ke rambut thank u,"['efektivitas', 'tidak', 'lengket', 'tekstur', 'gel', 'bahan', 'tidak', 'terlalu', 'cair', 'tidak', 'lengket', 'ditangan', 'dan', 'wangi', 'gampang', 'diaplikasikan', 'ke', 'rambut', 'thank', 'u']","['efektivitas', 'tidak', 'lengket', 'tekstur', 'gel', 'bahan', 'tidak', 'terlalu', 'cair', 'tidak', 'lengket', 'ditangan', 'wangi', 'gampang', 'diaplikasikan', 'rambut', 'thank', 'u']","['efektivitas', 'tidak', 'lengket', 'tekstur', 'gel', 'bahan', 'tidak', 'terlalu', 'cair', 'tidak', 'lengket', 'tang', 'wangi', 'gampang', 'aplikasi', 'rambut', 'thank', 'u']",Positif,Positif
Shopee,octtavia95,5.0,2022-05-31T10:46:15.000Z,"Tekstur:tidak lengket
Bahan:gel
Efektivitas:wangi

Wangi dan mudah diaplikasikan pada rambut,,pake sedikit udah wangi tapi gak kebagian  bonus nya",Tekstur tidak lengket Bahan gel Efektivitas wangi Wangi dan mudah diaplikasikan pada rambut pake sedikit udah wangi tapi gak kebagian bonus nya,tekstur tidak lengket bahan gel efektivitas wangi wangi dan mudah diaplikasikan pada rambut pake sedikit udah wangi tapi gak kebagian bonus nya,tekstur tidak lengket bahan gel efektivitas wangi wangi dan mudah diaplikasikan pada rambut pakai sedikit sudah wangi tapi tidak kebagian bonus nya,"['tekstur', 'tidak', 'lengket', 'bahan', 'gel', 'efektivitas', 'wangi', 'wangi', 'dan', 'mudah', 'diaplikasikan', 'pada', 'rambut', 'pakai', 'sedikit', 'sudah', 'wangi', 'tapi', 'tidak', 'kebagian', 'bonus', 'nya']","['tekstur', 'tidak', 'lengket', 'bahan', 'gel', 'efektivitas', 'wangi', 'wangi', 'mudah', 'diaplikasikan', 'rambut', 'pakai', 'sedikit', 'wangi', 'tidak', 'kebagian', 'bonus', 'nya']","['tekstur', 'tidak', 'lengket', 'bahan', 'gel', 'efektivitas', 'wangi', 'wangi', 'mudah', 'aplikasi', 'rambut', 'pakai', 'sedikit', 'wangi', 'tidak', 'bagi', 'bonus', 'nya']",Positif,Positif
Shopee,bensunday,5.0,2023-08-27T03:51:06.000Z,Packing aman. Kualitas bagus. Sering2 promo donk. Hehehe. Terima kasih yaaa,Packing aman Kualitas bagus Sering Sering promo donk Hehehe Terima kasih yaaa,packing aman kualitas bagus sering sering promo donk hehehe terima kasih yaaa,packing aman kualitas bagus sering sering promo donk hehehe terima kasih ya,"['packing', 'aman', 'kualitas', 'bagus', 'sering', 'sering', 'promo', 'donk', 'hehehe', 'terima', 'kasih', 'ya']","['packing', 'aman', 'kualitas', 'bagus', 'sering', 'sering', 'promo', 'donk', 'hehehe', 'terima', 'kasih']","['packing', 'aman', 'kualitas', 'bagus', 'sering', 'sering', 'promo', 'donk', 'hehehe', 'terima', 'kasih']",Positif,Positif
Shopee,m*****g,5.0,2023-12-21T04:29:38.000Z,"penuuuuhh bgt isinya, semoga cocokk deh
pengiriman dan pengemasan jg cepet",penuuuuhh bgt isinya semoga cocokk deh pengiriman dan pengemasan jg cepet,penuuuuhh bgt isinya semoga cocokk deh pengiriman dan pengemasan jg cepet,penuhh banget isinya semoga cocokk deh pengiriman dan pengemasan jg cepat,"['penuhh', 'banget', 'isinya', 'semoga', 'cocokk', 'deh', 'pengiriman', 'dan', 'pengemasan', 'jg', 'cepat']","['penuhh', 'banget', 'isinya', 'semoga', 'cocokk', 'deh', 'pengiriman', 'pengemasan', 'jg', 'cepat']","['penuhh', 'banget', 'isi', 'moga', 'cocokk', 'deh', 'kirim', 'emas', 'jg', 'cepat']",Positif,Positif
Shopee,franky12277,5.0,2022-11-01T09:39:30.000Z,"Cocok Untuk:rambut yang tidak teratur dan kasar,
Tekstur:lembut
Performa:sangat recommend

Produk sangat recommended. Tetapi sayangnya seller tdk mau tgu customer balas, niat bantu tmn dpt hrg diskon, tetapi trnyata free shampoo prlu dklaim. Sy ga tau untuk dapat free perlu claim. Sy udh dchat, tp sy blm balas, brg sudah dikirim. Wkt dbalas bsknya, udh dikirim jd kalau ga baca deskripsi, ga klaim, ga dpt. Jd ga ada solusi. Hrsnya tgu balasan ya.",Cocok Untuk rambut yang tidak teratur dan kasar Tekstur lembut Performa sangat recommend Produk sangat recommended Tetapi sayangnya seller tdk mau tgu customer balas niat bantu tmn dpt hrg diskon tetapi trnyata free shampoo prlu dklaim Sy ga tau untuk dapat free perlu claim Sy udh dchat tp sy blm balas brg sudah dikirim Wkt dbalas bsknya udh dikirim jd kalau ga baca deskripsi ga klaim ga dpt Jd ga ada solusi Hrsnya tgu balasan ya,cocok untuk rambut yang tidak teratur dan kasar tekstur lembut performa sangat recommend produk sangat recommended tetapi sayangnya seller tdk mau tgu customer balas niat bantu tmn dpt hrg diskon tetapi trnyata free shampoo prlu dklaim sy ga tau untuk dapat free perlu claim sy udh dchat tp sy blm balas brg sudah dikirim wkt dbalas bsknya udh dikirim jd kalau ga baca deskripsi ga klaim ga dpt jd ga ada solusi hrsnya tgu balasan ya,cocok untuk rambut yang tidak teratur dan kasar tekstur lembut performa sangat recommend produk sangat direkomendasikan tetapi sayangnya seller tidak mau tgu customer balas niat bantu tmn dapat hrg diskon tetapi trnyata free shampoo prlu dklaim saya tidak tau untuk dapat free perlu claim saya sudah dchat tapi saya belum balas brg sudah dikirim wkt dbalas bsknya sudah dikirim jadi kalau tidak baca deskripsi tidak klaim tidak dapat jadi tidak ada solusi hrsnya tgu balasan ya,"['cocok', 'untuk', 'rambut', 'yang', 'tidak', 'teratur', 'dan', 'kasar', 'tekstur', 'lembut', 'performa', 'sangat', 'recommend', 'produk', 'sangat', 'direkomendasikan', 'tetapi', 'sayangnya', 'seller', 'tidak', 'mau', 'tgu', 'customer', 'balas', 'niat', 'bantu', 'tmn', 'dapat', 'hrg', 'diskon', 'tetapi', 'trnyata', 'free', 'shampoo', 'prlu', 'dklaim', 'saya', 'tidak', 'tau', 'untuk', 'dapat', 'free', 'perlu', 'claim', 'saya', 'sudah', 'dchat', 'tapi', 'saya', 'belum', 'balas', 'brg', 'sudah', 'dikirim', 'wkt', 'dbalas', 'bsknya', 'sudah', 'dikirim', 'jadi', 'kalau', 'tidak', 'baca', 'deskripsi', 'tidak', 'klaim', 'tidak', 'dapat', 'jadi', 'tidak', 'ada', 'solusi', 'hrsnya', 'tgu', 'balasan', 'ya']","['cocok', 'rambut', 'tidak', 'teratur', 'kasar', 'tekstur', 'lembut', 'performa', 'sangat', 'recommend', 'produk', 'sangat', 'direkomendasikan', 'sayangnya', 'seller', 'tidak', 'mau', 'tgu', 'customer', 'balas', 'niat', 'bantu', 'tmn', 'hrg', 'diskon', 'trnyata', 'free', 'shampoo', 'prlu', 'dklaim', 'tidak', 'tau', 'free', 'perlu', 'claim', 'dchat', 'belum', 'balas', 'brg', 'dikirim', 'wkt', 'dbalas', 'bsknya', 'dikirim', 'jadi', 'kalau', 'tidak', 'baca', 'deskripsi', 'tidak', 'klaim', 'tidak', 'jadi', 'tidak', 'solusi', 'hrsnya', 'tgu', 'balasan']","['cocok', 'rambut', 'tidak', 'atur', 'kasar', 'tekstur', 'lembut', 'performa', 'sangat', 'recommend', 'produk', 'sangat', 'rekomendasi', 'sayang', 'seller', 'tidak', 'mau', 'tgu', 'customer', 'balas', 'niat', 'bantu', 'tmn', 'hrg', 'diskon', 'trnyata', 'free', 'shampoo', 'prlu', 'dklaim', 'tidak', 'tau', 'free', 'perlu', 'claim', 'dchat', 'belum', 'balas', 'brg', 'kirim', 'wkt', 'dbalas', 'bsknya', 'kirim', 'jadi', 'kalau', 'tidak', 'baca', 'deskripsi', 'tidak', 'klaim', 'tidak', 'jadi', 'tidak', 'solusi', 'hrsnya', 'tgu', 'balas']",Positif,Positif
Shopee,e*****a,4.0,2022-12-15T17:36:16.000Z,"Tekstur:lembut
Performa:wanginya soft

Ku kira ada free gift nya gtu beli yg 50ml tuh, krna liat d foto ada free hair cream sma shampo yg kecil eh trnyta nggaa ada 😂😅",Tekstur lembut Performa wanginya soft Ku kira ada free gift nya gtu beli yg ml tuh krna liat d foto ada free hair cream sma shampo yg kecil eh trnyta nggaa ada,tekstur lembut performa wanginya soft ku kira ada free gift nya gtu beli yg ml tuh krna liat d foto ada free hair cream sma shampo yg kecil eh trnyta nggaa ada,tekstur lembut performa wanginya lembut ku kira ada free gift nya gtu beli yang ml tuh krna liat d foto ada free hair cream sma shampo yang kecil eh trnyta nggaa ada,"['tekstur', 'lembut', 'performa', 'wanginya', 'lembut', 'ku', 'kira', 'ada', 'free', 'gift', 'nya', 'gtu', 'beli', 'yang', 'ml', 'tuh', 'krna', 'liat', 'd', 'foto', 'ada', 'free', 'hair', 'cream', 'sma', 'shampo', 'yang', 'kecil', 'eh', 'trnyta', 'nggaa', 'ada']","['tekstur', 'lembut', 'performa', 'wanginya', 'lembut', 'ku', 'kira', 'free', 'gift', 'nya', 'gtu', 'beli', 'ml', 'tuh', 'krna', 'liat', 'd', 'foto', 'free', 'hair', 'cream', 'sma', 'shampo', 'kecil', 'eh', 'trnyta', 'nggaa']","['tekstur', 'lembut', 'performa', 'wangi', 'lembut', 'ku', 'kira', 'free', 'gift', 'nya', 'gtu', 'beli', 'ml', 'tuh', 'krna', 'liat', 'd', 'foto', 'free', 'hair', 'cream', 'sma', 'shampo', 'kecil', 'eh', 'trnyta', 'nggaa']",Positif,Positif
Shopee,widihenny,4.0,2023-01-29T09:24:33.000Z,"terima kasih sudah diterima, packing aman, pengiriman cepat, hampir sebulan pemakaian jd sebagai vitamin rambut, tapi ini bukan pelurus rambut ya, jadi rambut yg ikal /keriting ya tetap dan harus dicatok.",terima kasih sudah diterima packing aman pengiriman cepat hampir sebulan pemakaian jd sebagai vitamin rambut tapi ini bukan pelurus rambut ya jadi rambut yg ikal keriting ya tetap dan harus dicatok,terima kasih sudah diterima packing aman pengiriman cepat hampir sebulan pemakaian jd sebagai vitamin rambut tapi ini bukan pelurus rambut ya jadi rambut yg ikal keriting ya tetap dan harus dicatok,terima kasih sudah diterima packing aman pengiriman cepat hampir sebulan pemakaian jadi sebagai vitamin rambut tapi ini bukan pelurus rambut ya jadi rambut yang ikal keriting ya tetap dan harus dicatok,"['terima', 'kasih', 'sudah', 'diterima', 'packing', 'aman', 'pengiriman', 'cepat', 'hampir', 'sebulan', 'pemakaian', 'jadi', 'sebagai', 'vitamin', 'rambut', 'tapi', 'ini', 'bukan', 'pelurus', 'rambut', 'ya', 'jadi', 'rambut', 'yang', 'ikal', 'keriting', 'ya', 'tetap', 'dan', 'harus', 'dicatok']","['terima', 'kasih', 'diterima', 'packing', 'aman', 'pengiriman', 'cepat', 'hampir', 'sebulan', 'pemakaian', 'jadi', 'vitamin', 'rambut', 'bukan', 'pelurus', 'rambut', 'jadi', 'rambut', 'ikal', 'keriting', 'tetap', 'dicatok']","['terima', 'kasih', 'terima', 'packing', 'aman', 'kirim', 'cepat', 'hampir', 'bulan', 'pakai', 'jadi', 'vitamin', 'rambut', 'bukan', 'lurus', 'rambut', 'jadi', 'rambut', 'ikal', 'keriting', 'tetap', 'dicatok']",Positif,Positif
Shopee,l*****3,5.0,2025-06-11T03:50:15.000Z,"Tekstur:kental
Aroma:wangi segar
Efek:membuat rambut jd halus

Barang dikemas dengan baik dan aman . Belum dicoba . Semoga bisa menbuat rambut jd halus",Tekstur kental Aroma wangi segar Efek membuat rambut jd halus Barang dikemas dengan baik dan aman Belum dicoba Semoga bisa menbuat rambut jd halus,tekstur kental aroma wangi segar efek membuat rambut jd halus barang dikemas dengan baik dan aman belum dicoba semoga bisa menbuat rambut jd halus,tekstur kental aroma wangi segar efek membuat rambut jadi halus barang dikemas dengan baik dan aman belum dicoba semoga bisa menbuat rambut jadi halus,"['tekstur', 'kental', 'aroma', 'wangi', 'segar', 'efek', 'membuat', 'rambut', 'jadi', 'halus', 'barang', 'dikemas', 'dengan', 'baik', 'dan', 'aman', 'belum', 'dicoba', 'semoga', 'bisa', 'menbuat', 'rambut', 'jadi', 'halus']","['tekstur', 'kental', 'aroma', 'wangi', 'segar', 'efek', 'membuat', 'rambut', 'jadi', 'halus', 'barang', 'dikemas', 'baik', 'aman', 'belum', 'dicoba', 'semoga', 'menbuat', 'rambut', 'jadi', 'halus']","['tekstur', 'kental', 'aroma', 'wangi', 'segar', 'efek', 'buat', 'rambut', 'jadi', 'halus', 'barang', 'kemas', 'baik', 'aman', 'belum', 'coba', 'moga', 'menbuat', 'rambut', 'jadi', 'halus']",Positif,Positif
Shopee,s*****u,5.0,2021-10-06T06:47:31.000Z,"Bahan:harum dan tidak lengket
Tekstur:lembut
Efektivitas:sangat baik

Rambut jadi halus..bikin tambah peecaya diri dan ga bkin rusak rambut meski pakai catokan",Bahan harum dan tidak lengket Tekstur lembut Efektivitas sangat baik Rambut jadi halus bikin tambah peecaya diri dan ga bkin rusak rambut meski pakai catokan,bahan harum dan tidak lengket tekstur lembut efektivitas sangat baik rambut jadi halus bikin tambah peecaya diri dan ga bkin rusak rambut meski pakai catokan,bahan harum dan tidak lengket tekstur lembut efektivitas sangat baik rambut jadi halus bikin tambah peecaya diri dan tidak bkin rusak rambut meski pakai catokan,"['bahan', 'harum', 'dan', 'tidak', 'lengket', 'tekstur', 'lembut', 'efektivitas', 'sangat', 'baik', 'rambut', 'jadi', 'halus', 'bikin', 'tambah', 'peecaya', 'diri', 'dan', 'tidak', 'bkin', 'rusak', 'rambut', 'meski', 'pakai', 'catokan']","['bahan', 'harum', 'tidak', 'lengket', 'tekstur', 'lembut', 'efektivitas', 'sangat', 'baik', 'rambut', 'jadi', 'halus', 'bikin', 'tambah', 'peecaya', 'diri', 'tidak', 'bkin', 'rusak', 'rambut', 'meski', 'pakai', 'catokan']","['bahan', 'harum', 'tidak', 'lengket', 'tekstur', 'lembut', 'efektivitas', 'sangat', 'baik', 'rambut', 'jadi', 'halus', 'bikin', 'tambah', 'peecaya', 'diri', 'tidak', 'bkin', 'rusak', 'rambut', 'meski', 'pakai', 'catokan']",Positif,Positif
Shopee,v*****e,5.0,2022-10-30T10:25:02.000Z,"pengiriman cepat, baru pertama kali coba ini smoga cocok dan kelihatan hasilnya yaa, aku suka sama wanginya enak banget 😝",pengiriman cepat baru pertama kali coba ini smoga cocok dan kelihatan hasilnya yaa aku suka sama wanginya enak banget,pengiriman cepat baru pertama kali coba ini smoga cocok dan kelihatan hasilnya yaa aku suka sama wanginya enak banget,pengiriman cepat baru pertama kali coba ini smoga cocok dan kelihatan hasilnya yaa aku suka sama wanginya enak banget,"['pengiriman', 'cepat', 'baru', 'pertama', 'kali', 'coba', 'ini', 'smoga', 'cocok', 'dan', 'kelihatan', 'hasilnya', 'yaa', 'aku', 'suka', 'sama', 'wanginya', 'enak', 'banget']","['pengiriman', 'cepat', 'baru', 'pertama', 'kali', 'coba', 'smoga', 'cocok', 'kelihatan', 'hasilnya', 'yaa', 'aku', 'suka', 'sama', 'wanginya', 'enak', 'banget']","['kirim', 'cepat', 'baru', 'pertama', 'kali', 'coba', 'smoga', 'cocok', 'lihat', 'hasil', 'yaa', 'aku', 'suka', 'sama', 'wangi', 'enak', 'banget']",Positif,Positif
Shopee,i*****a,5.0,2024-02-18T17:04:43.000Z,"Akhirnya datang
Pengemasan dan pengiriman cepat 
Barang tiba dengan baik
Free giftnya banyak banget lagi. Terima ksihh",Akhirnya datang Pengemasan dan pengiriman cepat Barang tiba dengan baik Free giftnya banyak banget lagi Terima ksihh,akhirnya datang pengemasan dan pengiriman cepat barang tiba dengan baik free giftnya banyak banget lagi terima ksihh,akhirnya datang pengemasan dan pengiriman cepat barang tiba dengan baik free giftnya banyak banget lagi terima ksihh,"['akhirnya', 'datang', 'pengemasan', 'dan', 'pengiriman', 'cepat', 'barang', 'tiba', 'dengan', 'baik', 'free', 'giftnya', 'banyak', 'banget', 'lagi', 'terima', 'ksihh']","['akhirnya', 'datang', 'pengemasan', 'pengiriman', 'cepat', 'barang', 'tiba', 'baik', 'free', 'giftnya', 'banyak', 'banget', 'terima', 'ksihh']","['akhir', 'datang', 'emas', 'kirim', 'cepat', 'barang', 'tiba', 'baik', 'free', 'giftnya', 'banyak', 'banget', 'terima', 'ksihh']",Positif,Positif
Shopee,nandanuryanda,5.0,2024-11-05T09:34:54.000Z,"Tekstur:cair
Aroma:wangi
Efek:lembab

Belum di coba, tapi produknya bagus ada bonus protein cream, semoga cocok, terimakasih seller",Tekstur cair Aroma wangi Efek lembab Belum di coba tapi produknya bagus ada bonus protein cream semoga cocok terimakasih seller,tekstur cair aroma wangi efek lembab belum di coba tapi produknya bagus ada bonus protein cream semoga cocok terimakasih seller,tekstur cair aroma wangi efek lembab belum di coba tapi produknya bagus ada bonus protein cream semoga cocok terimakasih seller,"['tekstur', 'cair', 'aroma', 'wangi', 'efek', 'lembab', 'belum', 'di', 'coba', 'tapi', 'produknya', 'bagus', 'ada', 'bonus', 'protein', 'cream', 'semoga', 'cocok', 'terimakasih', 'seller']","['tekstur', 'cair', 'aroma', 'wangi', 'efek', 'lembab', 'belum', 'coba', 'produknya', 'bagus', 'bonus', 'protein', 'cream', 'semoga', 'cocok', 'terimakasih', 'seller']","['tekstur', 'cair', 'aroma', 'wangi', 'efek', 'lembab', 'belum', 'coba', 'produk', 'bagus', 'bonus', 'protein', 'cream', 'moga', 'cocok', 'terimakasih', 'seller']",Positif,Positif
Shopee,m*****2,5.0,2022-12-04T00:59:38.000Z,"Packing rapi
Pengiriman cepat
Barang sampai dalam kondisi baik

Semoga bisa mengatasi rambut mengembang
Thank you",Packing rapi Pengiriman cepat Barang sampai dalam kondisi baik Semoga bisa mengatasi rambut mengembang Thank you,packing rapi pengiriman cepat barang sampai dalam kondisi baik semoga bisa mengatasi rambut mengembang thank you,packing rapi pengiriman cepat barang sampai dalam kondisi baik semoga bisa mengatasi rambut mengembang thank you,"['packing', 'rapi', 'pengiriman', 'cepat', 'barang', 'sampai', 'dalam', 'kondisi', 'baik', 'semoga', 'bisa', 'mengatasi', 'rambut', 'mengembang', 'thank', 'you']","['packing', 'rapi', 'pengiriman', 'cepat', 'barang', 'kondisi', 'baik', 'semoga', 'mengatasi', 'rambut', 'mengembang', 'thank', 'you']","['packing', 'rapi', 'kirim', 'cepat', 'barang', 'kondisi', 'baik', 'moga', 'atas', 'rambut', 'kembang', 'thank', 'you']",Positif,Positif
Shopee,f*****h,5.0,2023-06-07T09:46:45.000Z,"Wangi:ok
Manfaat:rambut lembut
Profil Kecantikan:ok

order yg ke 2 kali.. dpt harga sale... terimakasih",Wangi ok Manfaat rambut lembut Profil Kecantikan ok order yg ke kali dpt harga sale terimakasih,wangi ok manfaat rambut lembut profil kecantikan ok order yg ke kali dpt harga sale terimakasih,wangi oke manfaat rambut lembut profil kecantikan oke order yang ke kali dapat harga sale terimakasih,"['wangi', 'oke', 'manfaat', 'rambut', 'lembut', 'profil', 'kecantikan', 'oke', 'order', 'yang', 'ke', 'kali', 'dapat', 'harga', 'sale', 'terimakasih']","['wangi', 'oke', 'manfaat', 'rambut', 'lembut', 'profil', 'kecantikan', 'oke', 'order', 'kali', 'harga', 'sale', 'terimakasih']","['wangi', 'oke', 'manfaat', 'rambut', 'lembut', 'profil', 'cantik', 'oke', 'order', 'kali', 'harga', 'sale', 'terimakasih']",Positif,Positif
Shopee,icha_icha27,5.0,2022-10-09T12:26:55.000Z,"Cocok Untuk:semua rambut
Tekstur:kental
Performa:baik

Teksturnya kental, membuat rambut cukup awet curlynya mksh y",Cocok Untuk semua rambut Tekstur kental Performa baik Teksturnya kental membuat rambut cukup awet curlynya mksh y,cocok untuk semua rambut tekstur kental performa baik teksturnya kental membuat rambut cukup awet curlynya mksh y,cocok untuk semua rambut tekstur kental performa baik teksturnya kental membuat rambut cukup awet curlynya terima kasih y,"['cocok', 'untuk', 'semua', 'rambut', 'tekstur', 'kental', 'performa', 'baik', 'teksturnya', 'kental', 'membuat', 'rambut', 'cukup', 'awet', 'curlynya', 'terima', 'kasih', 'y']","['cocok', 'semua', 'rambut', 'tekstur', 'kental', 'performa', 'baik', 'teksturnya', 'kental', 'membuat', 'rambut', 'cukup', 'awet', 'curlynya', 'terima', 'kasih', 'y']","['cocok', 'semua', 'rambut', 'tekstur', 'kental', 'performa', 'baik', 'tekstur', 'kental', 'buat', 'rambut', 'cukup', 'awet', 'curlynya', 'terima', 'kasih', 'y']",Positif,Positif
Shopee,m*****6,5.0,2025-06-11T16:12:55.000Z,"Tekstur:lembut
Aroma:wangi
Efek:rambut jdi halus

Bagus, dari rambut singa bisa kembali normal",Tekstur lembut Aroma wangi Efek rambut jdi halus Bagus dari rambut singa bisa kembali normal,tekstur lembut aroma wangi efek rambut jdi halus bagus dari rambut singa bisa kembali normal,tekstur lembut aroma wangi efek rambut jdi halus bagus dari rambut singa bisa kembali normal,"['tekstur', 'lembut', 'aroma', 'wangi', 'efek', 'rambut', 'jdi', 'halus', 'bagus', 'dari', 'rambut', 'singa', 'bisa', 'kembali', 'normal']","['tekstur', 'lembut', 'aroma', 'wangi', 'efek', 'rambut', 'jdi', 'halus', 'bagus', 'rambut', 'singa', 'normal']","['tekstur', 'lembut', 'aroma', 'wangi', 'efek', 'rambut', 'jdi', 'halus', 'bagus', 'rambut', 'singa', 'normal']",Positif,Positif
Shopee,m*****a,4.0,2024-08-01T12:19:18.000Z,"Tekstur:Cream
Aroma:harum
Efek:melembutkan

Repurchase kedua, rambut jadi moisturazer namun juga lepek berbarengan",Tekstur Cream Aroma harum Efek melembutkan Repurchase kedua rambut jadi moisturazer namun juga lepek berbarengan,tekstur cream aroma harum efek melembutkan repurchase kedua rambut jadi moisturazer namun juga lepek berbarengan,tekstur cream aroma harum efek melembutkan repurchase kedua rambut jadi moisturazer namun juga lepek berbarengan,"['tekstur', 'cream', 'aroma', 'harum', 'efek', 'melembutkan', 'repurchase', 'kedua', 'rambut', 'jadi', 'moisturazer', 'namun', 'juga', 'lepek', 'berbarengan']","['tekstur', 'cream', 'aroma', 'harum', 'efek', 'melembutkan', 'repurchase', 'kedua', 'rambut', 'jadi', 'moisturazer', 'lepek', 'berbarengan']","['tekstur', 'cream', 'aroma', 'harum', 'efek', 'lembut', 'repurchase', 'dua', 'rambut', 'jadi', 'moisturazer', 'lepek', 'bareng']",Positif,Positif
